@relation train
@attribute Class integer
@attribute C2 real
@attribute C3 real
@attribute C4 real
@attribute C5 real
@attribute C6 real
@attribute C7 real
@attribute C8 real
@attribute C9 real
@attribute C10 real
@attribute C11 real
@attribute C12 real
@attribute C13 real
@attribute C14 real
@attribute C18 real
@attribute C19 real
@attribute C20 real
@attribute C23 real
@attribute C24 real
@attribute C25 real
@attribute C26 real
@attribute C31 real
@attribute C32 real
@data
1,0.0,1.0,0.0,1.0,-0.9399881324279414,0.0,-0.8260168377689087,3.0,2.0,0.0,1.0,-0.5945036166628079,2.0,1.0,2.0,-0.5314261759869373,1.0,0.0,3.0,1.4728317791448455,0.0,1.0
0,0.0,1.0,2.0,3.0,-0.1854639155350344,4.0,-0.21374186106512533,3.0,2.0,0.0,0.0,0.8365179473244758,2.0,1.0,3.0,-0.3576944075930965,1.0,0.0,0.0,-0.47501974994451,0.0,2.0
0,0.0,0.0,1.0,2.0,-1.275332228824789,0.0,-0.40531901709966156,1.0,2.0,0.0,1.0,0.37378020512345955,2.0,1.0,2.0,0.4240985501791873,1.0,0.0,3.0,-0.4142480315625706,1.0,2.0
0,0.0,1.0,3.0,0.0,0.31755222906023695,0.0,0.31502512454668063,3.0,2.0,0.0,1.0,-0.9053736857626096,2.0,1.0,2.0,-0.7051579443807782,1.0,0.0,3.0,-0.3096502352441753,0.0,2.0
0,0.0,0.0,0.0,2.0,-0.7723160842295177,0.0,-0.6814567859626286,3.0,2.0,0.0,1.0,2.057574808903369,2.0,1.0,1.0,-0.7920238285776986,1.0,0.0,0.0,0.5607243754802106,0.0,2.0
0,0.0,1.0,3.0,3.0,0.23371620496102505,4.0,0.7585297495057535,1.0,3.0,0.0,1.0,0.45633914150734134,2.0,1.0,0.0,-0.878889712774619,0.0,0.0,1.0,0.09707836219339705,1.0,1.0
1,0.0,0.0,1.0,1.0,1.2397484941515677,0.0,0.4153750634219139,1.0,3.0,0.0,1.0,-0.7514675204050029,1.0,2.0,2.0,-0.5314261759869373,1.0,1.0,9.0,0.248326509855829,1.0,0.0
0,0.0,3.0,3.0,1.0,-0.4369719878326701,0.0,-0.6891760120299542,3.0,1.0,0.0,1.0,2.1207680688515254,2.0,1.0,4.0,0.163500897588426,1.0,1.0,6.0,-0.7112286870561595,0.0,2.0
1,0.0,0.0,3.0,0.0,0.31755222906023695,0.0,-0.2923376173869863,3.0,2.0,0.0,1.0,-1.1663006945808037,2.0,1.0,1.0,-0.01023087080541482,1.0,0.0,4.0,-0.5286144911965975,1.0,1.0
0,0.0,2.0,3.0,3.0,-0.1854639155350344,0.0,-0.45163437350361535,3.0,2.0,0.0,1.0,0.8711723156831422,0.0,1.0,2.0,1.0321597395576303,2.0,1.0,3.0,2.6495902144727648,0.0,2.0
0,0.0,3.0,1.0,2.0,-0.520808011931882,2.0,-0.3200566564469284,1.0,2.0,0.0,1.0,-1.386457858271155,2.0,3.0,2.0,0.07663501339150561,1.0,0.0,1.0,-0.044434348899374816,1.0,2.0
0,0.0,0.0,3.0,3.0,-0.7723160842295177,0.0,-0.5670718906013487,1.0,1.0,0.0,1.0,-1.139800295247706,2.0,3.0,4.0,2.3351480025114366,1.0,1.0,4.0,-0.6040724312979558,1.0,2.0
0,0.0,1.0,3.0,3.0,0.23371620496102505,4.0,-0.2976007260692538,3.0,2.0,0.0,1.0,-1.0246254827615497,2.0,3.0,4.0,1.4664891605422323,1.0,1.0,4.0,0.3194981997268591,0.0,2.0
0,0.0,0.0,3.0,1.0,-0.9399881324279414,0.0,-1.0509270154578054,3.0,1.0,0.0,1.0,-0.24897917920433982,2.0,1.0,2.0,-1.1394873653653803,0.0,0.0,0.0,-1.2263097031069108,0.0,3.0
0,0.0,3.0,1.0,3.0,0.8205683736555083,0.0,0.8767742579006962,3.0,2.0,0.0,1.0,0.8416141779654561,2.0,3.0,3.0,-0.878889712774619,1.0,1.0,4.0,2.332042203222795,0.0,1.0
0,1.0,3.0,3.0,2.0,-1.191496204725577,1.0,-0.6839129033476867,1.0,2.0,0.0,1.0,2.823028651178618,2.0,3.0,4.0,-0.6182920601838577,1.0,1.0,0.0,-0.9997032955810351,1.0,0.0
0,0.0,1.0,2.0,3.0,0.06604415676260127,4.0,-0.039357526725996225,3.0,2.0,0.0,1.0,1.5652789289846665,2.0,1.0,4.0,0.5109644343761077,1.0,0.0,4.0,1.151562372346064,1.0,2.0
1,0.0,3.0,2.0,1.0,0.23371620496102505,0.0,0.27572724638575014,2.0,2.0,0.0,1.0,-0.19190139602535985,2.0,1.0,3.0,0.5978303185730282,1.0,0.0,3.0,-1.0982870508785825,1.0,0.0
0,0.0,3.0,3.0,0.0,0.23371620496102505,0.0,-0.5853173340332093,3.0,2.0,0.0,1.0,1.2014080612186693,2.0,1.0,4.0,1.6402209289360732,1.0,0.0,4.0,-0.23395970792101622,0.0,1.0
0,0.0,1.0,3.0,3.0,0.31755222906023695,0.0,-0.03163830065867059,3.0,2.0,0.0,1.0,-0.3274611310754373,2.0,1.0,1.0,-0.878889712774619,1.0,0.0,4.0,0.6727981896422015,1.0,1.0
0,0.0,3.0,0.0,3.0,0.23371620496102505,1.0,0.7855470407413931,3.0,2.0,0.0,1.0,-1.9317545368560531,1.0,1.0,2.0,-0.9657555969715395,1.0,0.0,3.0,-0.574699987859118,0.0,2.0
0,0.0,3.0,1.0,3.0,0.988240421853932,0.0,1.396769395708723,2.0,3.0,0.0,1.0,0.6071875684803598,2.0,3.0,3.0,-0.09709675500233524,1.0,1.0,1.0,-0.8686237827233256,1.0,2.0
0,0.0,3.0,1.0,3.0,1.3235845182507797,3.0,0.8560726970837774,3.0,3.0,0.0,1.0,-3.539105681021257,2.0,3.0,4.0,0.25036678178534644,1.0,1.0,1.0,0.12432429389005659,1.0,2.0
0,0.0,0.0,0.0,1.0,3.335649096631865,4.0,1.4546635912136652,0.0,1.0,0.0,1.0,0.5980143533265951,2.0,2.0,2.0,-0.7051579443807782,1.0,0.0,4.0,-0.7312644148769957,0.0,2.0
1,0.0,3.0,0.0,1.0,-0.7723160842295177,0.0,-0.6811059120504774,1.0,2.0,0.0,1.0,-0.4609823738691226,1.0,1.0,1.0,-1.2263532495623006,1.0,0.0,4.0,-0.7886137784238668,0.0,2.0
0,0.0,3.0,3.0,1.0,1.3235845182507797,0.0,0.8869496013530799,2.0,2.0,0.0,1.0,-1.5780761303720163,2.0,3.0,2.0,-0.18396263919925565,1.0,1.0,1.0,0.42482698445662825,1.0,2.0
0,1.0,0.0,3.0,3.0,0.6528963254570845,4.0,1.5971183995470384,2.0,2.0,2.0,1.0,-0.5588300021759454,0.0,0.0,1.0,0.4240985501791873,0.0,1.0,1.0,0.46413422494095535,1.0,2.0
1,0.0,2.0,1.0,1.0,2.2457807833421106,3.0,2.6981607358773947,0.0,2.0,1.0,1.0,1.0373094345791019,0.0,1.0,3.0,-0.7051579443807782,1.0,1.0,4.0,-0.7213296178315064,1.0,2.0
1,1.0,1.0,1.0,1.0,-1.191496204725577,3.0,-0.9961906851622238,3.0,2.0,0.0,1.0,0.23414348556059783,0.0,0.0,1.0,-0.9657555969715395,0.0,0.0,7.0,-0.4895066111880997,0.0,1.0
0,0.0,0.0,1.0,1.0,-0.4369719878326701,1.0,-0.6168959861268142,3.0,2.0,2.0,1.0,-0.026783523257596344,2.0,1.0,2.0,-1.2263532495623006,1.0,0.0,6.0,-0.9318542803071587,0.0,2.0
0,0.0,3.0,3.0,3.0,0.31755222906023695,4.0,-0.8961916201991417,3.0,2.0,0.0,1.0,0.08635279697216754,2.0,2.0,4.0,1.6402209289360732,1.0,1.0,0.0,1.2197104283336844,1.0,3.0
0,1.0,3.0,2.0,3.0,2.2457807833421106,4.0,-0.18251408288367163,3.0,2.0,0.0,1.0,-2.1661811463411493,2.0,3.0,4.0,0.25036678178534644,1.0,1.0,1.0,1.0241710282911949,1.0,2.0
0,0.0,0.0,0.0,1.0,-0.2692999396342463,0.0,0.4094102069153441,0.0,3.0,1.0,1.0,0.31670242194447956,0.0,1.0,4.0,-0.18396263919925565,1.0,0.0,9.0,-0.33234410274273435,1.0,2.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,4.0,-0.8214554769109434,3.0,2.0,0.0,1.0,0.4430889418407924,2.0,3.0,4.0,2.595745655102198,1.0,3.0,4.0,-1.2941587183807872,0.0,2.0
1,1.0,1.0,0.0,3.0,-0.1854639155350344,0.0,-0.6098785078837908,3.0,1.0,1.0,1.0,0.4492044186099688,2.0,1.0,1.0,0.5978303185730282,1.0,0.0,3.0,1.1120557713859076,0.0,3.0
0,0.0,1.0,1.0,3.0,-0.520808011931882,0.0,-0.6705796946859425,3.0,2.0,0.0,1.0,-1.557691207808095,2.0,3.0,2.0,-0.3576944075930965,1.0,1.0,4.0,1.7201052226650166,0.0,2.0
0,0.0,0.0,3.0,3.0,-0.1854639155350344,0.0,-0.6309309426128608,2.0,2.0,0.0,1.0,-1.069472312402177,2.0,1.0,1.0,0.33723266598226687,1.0,0.0,4.0,2.5070474742548754,1.0,3.0
1,0.0,1.0,1.0,1.0,0.31755222906023695,0.0,-0.4239153344436733,2.0,3.0,0.0,1.0,0.5755909385062816,2.0,2.0,0.0,-0.09709675500233524,1.0,0.0,3.0,-0.7586432535575414,1.0,1.0
1,0.0,3.0,1.0,0.0,-0.2692999396342463,0.0,-0.28426751740750955,1.0,2.0,0.0,1.0,1.2197544915261984,2.0,1.0,2.0,-1.2263532495623006,1.0,0.0,3.0,-0.8595861078190677,0.0,2.0
0,1.0,0.0,1.0,3.0,-1.0238241565271533,0.0,-0.20181214805198572,0.0,2.0,0.0,1.0,1.9821505954168597,2.0,1.0,2.0,-0.3576944075930965,1.0,0.0,4.0,0.46426713192484154,0.0,2.0
0,0.0,2.0,3.0,3.0,-1.1076601806263653,4.0,-0.8509288855316414,2.0,2.0,0.0,1.0,0.19439288656095108,2.0,2.0,4.0,-0.01023087080541482,2.0,0.0,4.0,0.011419811078777218,0.0,2.0
1,0.0,1.0,3.0,3.0,-0.8561521083287296,4.0,-0.688825138117803,3.0,1.0,2.0,1.0,-0.039014476795949195,2.0,1.0,2.0,-0.7920238285776986,1.0,0.0,0.0,0.7223060411397901,0.0,2.0
0,0.0,1.0,3.0,3.0,0.31755222906023695,1.0,-0.36777550849948687,3.0,2.0,0.0,1.0,0.26472086940648,0.0,3.0,4.0,1.4664891605422323,1.0,1.0,4.0,1.2229001959469517,0.0,2.0
0,0.0,0.0,3.0,1.0,-1.0238241565271533,0.0,-0.7432105945012336,1.0,1.0,0.0,1.0,0.047621444100716843,2.0,3.0,4.0,0.07663501339150561,1.0,2.0,4.0,-0.9263718672218552,0.0,2.0
0,0.0,0.0,3.0,3.0,3.251813072532653,1.0,2.4111458757377418,1.0,2.0,0.0,1.0,1.2809092592179627,2.0,1.0,3.0,-1.2263532495623006,1.0,0.0,4.0,1.379198808997057,1.0,1.0
1,0.0,3.0,2.0,1.0,-0.7723160842295177,0.0,-0.907419585387979,1.0,1.0,0.0,1.0,2.2858859416192887,0.0,1.0,3.0,-0.878889712774619,1.0,0.0,0.0,-0.32108023585838363,0.0,3.0
0,0.0,1.0,2.0,3.0,-0.8561521083287296,4.0,-0.8340869377483854,3.0,2.0,0.0,1.0,-0.24897917920433982,2.0,1.0,3.0,0.33723266598226687,1.0,0.0,8.0,0.9206364878438886,1.0,1.0
1,0.0,2.0,3.0,0.0,1.3235845182507797,4.0,-0.4544413648008247,3.0,3.0,0.0,1.0,0.9904241126820825,2.0,1.0,4.0,0.33723266598226687,1.0,0.0,7.0,1.5532737311419342,1.0,2.0
0,0.0,0.0,3.0,0.0,0.23371620496102505,0.0,-0.5319844993862322,3.0,1.0,2.0,1.0,-0.7056014446361796,2.0,1.0,4.0,1.987684465723755,1.0,0.0,2.0,0.3513958758595337,1.0,1.0
1,0.0,3.0,3.0,1.0,-0.520808011931882,1.0,-0.22461895234181145,1.0,2.0,0.0,1.0,0.2820480535858132,2.0,1.0,2.0,-0.6182920601838577,0.0,1.0,0.0,0.20649403667766514,1.0,1.0
0,1.0,0.0,1.0,3.0,-0.9399881324279414,0.0,-0.6056680209379769,2.0,1.0,0.0,0.0,-0.3478460536393587,2.0,1.0,2.0,-0.44456029179001694,1.0,0.0,0.0,1.8733137483397693,0.0,2.0
0,0.0,1.0,3.0,2.0,-0.520808011931882,0.0,-0.20532088717349736,1.0,2.0,0.0,1.0,2.5661786268732083,2.0,1.0,3.0,-0.7920238285776986,0.0,0.0,9.0,0.41409474550782216,1.0,2.0
1,0.0,0.0,2.0,0.0,-0.6884800601303057,0.0,-0.7593507944601873,3.0,2.0,0.0,1.0,-0.8360649490452767,2.0,4.0,3.0,-0.7051579443807782,1.0,1.0,6.0,-0.15680720377510962,0.0,2.0
0,0.0,3.0,3.0,3.0,-0.7723160842295177,0.0,-0.6593517294971052,3.0,3.0,0.0,1.0,-1.2243977238879797,2.0,3.0,1.0,-0.09709675500233524,1.0,1.0,0.0,0.5015475409049049,0.0,1.0
0,0.0,3.0,0.0,1.0,2.3296168074413224,2.0,1.7848359425479117,0.0,2.0,0.0,1.0,-1.1204346188119805,2.0,4.0,1.0,-0.5314261759869373,1.0,1.0,0.0,-0.9796343410142274,0.0,1.0
1,0.0,1.0,1.0,1.0,-0.520808011931882,1.0,-0.7042635902524543,1.0,2.0,0.0,1.0,-1.1347040646067255,2.0,0.0,2.0,-0.9657555969715395,0.0,0.0,0.0,-0.022571150050104124,0.0,3.0
0,0.0,3.0,3.0,0.0,-0.2692999396342463,4.0,-0.4684763212868713,1.0,1.0,0.0,1.0,-0.8472766564554335,2.0,1.0,3.0,-1.0526214811684598,0.0,1.0,4.0,0.5133098089788287,0.0,3.0
0,0.0,3.0,1.0,3.0,0.8205683736555083,2.0,-0.3291793781628587,3.0,3.0,0.0,1.0,0.21273931686848035,0.0,1.0,4.0,-0.44456029179001694,1.0,0.0,4.0,-0.7460835435803008,0.0,2.0
0,0.0,3.0,3.0,3.0,-0.9399881324279414,0.0,-0.669527072949489,1.0,2.0,0.0,1.0,-0.11240019802606631,2.0,1.0,2.0,2.422013886708357,1.0,0.0,0.0,0.8283658142809331,1.0,1.0
0,1.0,0.0,2.0,0.0,-1.275332228824789,4.0,0.5066022805812168,0.0,1.0,0.0,1.0,-1.5260945778340167,2.0,3.0,1.0,0.771562086966869,1.0,1.0,0.0,0.08126243111094592,0.0,2.0
0,0.0,0.0,3.0,3.0,0.23371620496102505,3.0,0.1774825509834239,3.0,2.0,0.0,1.0,-1.5383255313723696,2.0,3.0,2.0,1.2058915079514712,1.0,0.0,3.0,0.4948357382186547,1.0,2.0
0,0.0,3.0,3.0,2.0,-0.2692999396342463,4.0,-0.6411062860652446,3.0,1.0,0.0,1.0,0.38397266640542027,0.0,0.0,3.0,1.2058915079514712,1.0,0.0,4.0,-0.8876294814190442,0.0,2.0
0,0.0,1.0,0.0,0.0,0.23371620496102505,0.0,-0.5347914906834415,3.0,1.0,1.0,0.0,1.1310800783731403,2.0,1.0,1.0,-1.0526214811684598,1.0,0.0,3.0,0.9969583233405068,0.0,2.0
0,1.0,0.0,0.0,3.0,-1.4430042770232128,0.0,-0.6063697687622792,1.0,1.0,0.0,1.0,-0.6699278301493171,2.0,3.0,3.0,0.5109644343761077,1.0,2.0,4.0,-0.166376506614912,0.0,2.0
0,0.0,0.0,0.0,3.0,-0.4369719878326701,4.0,-0.8414552899035599,3.0,2.0,0.0,1.0,2.088152192749251,2.0,1.0,1.0,-1.0526214811684598,1.0,0.0,5.0,-0.2527660461409056,0.0,1.0
1,0.0,1.0,3.0,0.0,2.3296168074413224,0.0,0.36344572442354145,2.0,2.0,0.0,1.0,1.243197152474708,2.0,1.0,1.0,-1.0526214811684598,0.0,0.0,9.0,-0.9376689608521774,0.0,1.0
0,0.0,3.0,1.0,3.0,1.3235845182507797,0.0,0.1136234989719118,3.0,2.0,0.0,1.0,0.4104730657385181,2.0,1.0,4.0,-0.7051579443807782,1.0,0.0,4.0,0.44569338092675287,0.0,2.0
0,0.0,3.0,1.0,3.0,0.8205683736555083,0.0,-0.15444416991157842,3.0,2.0,0.0,1.0,0.8844225153496912,2.0,3.0,2.0,-0.18396263919925565,1.0,0.0,4.0,0.8313229946723999,1.0,1.0
1,0.0,3.0,0.0,0.0,-0.1854639155350344,0.0,-0.28005703046169556,3.0,0.0,0.0,1.0,-0.9196431315573546,2.0,1.0,0.0,-0.9657555969715395,1.0,0.0,3.0,-0.23495651030016232,0.0,2.0
0,0.0,2.0,1.0,3.0,0.23371620496102505,0.0,1.0672987921987789,3.0,3.0,1.0,1.0,0.4328964805588317,0.0,3.0,0.0,-0.7920238285776986,1.0,1.0,2.0,-0.6257030429254258,1.0,2.0
0,0.0,3.0,1.0,1.0,2.3296168074413224,4.0,1.830098677215412,0.0,2.0,0.0,1.0,-0.6780817991748858,2.0,1.0,3.0,-1.0526214811684598,1.0,0.0,0.0,-0.7587097070494845,0.0,1.0
0,0.0,1.0,0.0,0.0,-0.6046440360310938,0.0,-0.5175986689880344,2.0,1.0,0.0,1.0,0.2280280087914214,0.0,3.0,1.0,-0.6182920601838577,1.0,1.0,9.0,-0.48704783198620605,0.0,2.0
0,0.0,3.0,0.0,1.0,0.7367323495562964,4.0,-0.54637032978443,3.0,2.0,0.0,1.0,2.1727496213895248,2.0,1.0,2.0,-0.7920238285776986,1.0,0.0,4.0,-0.18840583919404036,0.0,1.0
0,0.0,1.0,1.0,1.0,0.7367323495562964,1.0,-0.2695308130971606,3.0,2.0,0.0,1.0,1.6121642508816858,1.0,2.0,4.0,0.5109644343761077,1.0,1.0,9.0,2.6319135856159077,0.0,2.0
1,1.0,3.0,2.0,1.0,0.23371620496102505,0.0,3.040613674136932,1.0,3.0,1.0,1.0,-0.8003913345584143,2.0,3.0,2.0,0.25036678178534644,1.0,1.0,2.0,-0.4150454734658875,1.0,2.0
0,0.0,1.0,3.0,3.0,-0.7723160842295177,0.0,1.388348421817095,0.0,1.0,0.0,1.0,0.653053644249183,2.0,3.0,2.0,0.33723266598226687,1.0,1.0,0.0,-0.8329050308039244,0.0,2.0
0,0.0,1.0,2.0,3.0,0.31755222906023695,1.0,0.3041480332699945,2.0,1.0,0.0,1.0,0.7977865944530251,2.0,3.0,2.0,-0.7920238285776986,1.0,1.0,9.0,1.5179537001741916,1.0,2.0
0,0.0,0.0,0.0,3.0,2.3296168074413224,0.0,0.11853573374202812,0.0,2.0,0.0,1.0,0.45430064925094915,1.0,0.0,2.0,-0.7920238285776986,1.0,0.0,9.0,-0.6199880426183216,0.0,1.0
0,1.0,1.0,3.0,3.0,-0.2692999396342463,0.0,0.052922312169760226,3.0,2.0,0.0,1.0,0.8273447321707111,0.0,1.0,4.0,1.0321597395576303,1.0,2.0,3.0,-0.6062653965320772,1.0,2.0
0,1.0,3.0,0.0,1.0,2.3296168074413224,4.0,0.24800820732580808,3.0,2.0,0.0,1.0,0.9578082365798083,2.0,1.0,3.0,0.4240985501791873,1.0,1.0,4.0,-0.6400237704391578,1.0,2.0
0,0.0,0.0,1.0,0.0,0.06604415676260127,4.0,0.1722194423011564,1.0,1.0,1.0,0.0,-0.28567203981939837,2.0,1.0,3.0,-1.0526214811684598,1.0,0.0,0.0,2.798146995711502,0.0,2.0
0,0.0,3.0,2.0,3.0,-0.520808011931882,1.0,-0.6105802557080932,3.0,2.0,0.0,1.0,1.9994777795961929,2.0,3.0,2.0,-0.3576944075930965,1.0,0.0,7.0,1.7397422295341944,0.0,1.0
1,1.0,1.0,1.0,1.0,-0.520808011931882,1.0,1.2553672091118033,0.0,3.0,0.0,1.0,0.28612503809859746,2.0,0.0,0.0,-0.09709675500233524,1.0,0.0,0.0,1.9040484883634399,1.0,2.0
0,0.0,2.0,0.0,1.0,-0.1854639155350344,0.0,1.0837898660698837,1.0,2.0,0.0,1.0,-1.027683221146138,2.0,3.0,4.0,0.4240985501791873,1.0,0.0,3.0,-0.843604043006759,1.0,2.0
0,0.0,0.0,2.0,1.0,-1.191496204725577,0.0,-0.8835601593616997,1.0,2.0,2.0,1.0,0.265740115534676,2.0,1.0,2.0,2.422013886708357,1.0,0.0,4.0,-1.1264965582084165,0.0,1.0
1,0.0,2.0,3.0,0.0,0.31755222906023695,0.0,-0.729175638015187,0.0,0.0,1.0,1.0,1.0750215413223565,2.0,0.0,0.0,-0.5314261759869373,0.0,1.0,0.0,0.24563514343213455,0.0,1.0
1,0.0,3.0,3.0,3.0,-0.2692999396342463,4.0,1.2244903048425009,1.0,2.0,0.0,1.0,1.2421779063465122,2.0,1.0,2.0,2.856343307692959,0.0,1.0,0.0,-0.294631746065041,0.0,2.0
0,0.0,3.0,1.0,2.0,0.31755222906023695,0.0,0.659934180191276,3.0,2.0,0.0,1.0,0.20866233235569606,0.0,1.0,3.0,-0.878889712774619,1.0,0.0,4.0,-0.15617589560165043,0.0,2.0
1,0.0,3.0,1.0,3.0,-0.2692999396342463,0.0,-0.38672269975564977,3.0,2.0,0.0,1.0,0.3758186973798517,2.0,2.0,2.0,-0.6182920601838577,1.0,0.0,9.0,0.12183228794219138,1.0,3.0
0,0.0,1.0,3.0,3.0,-0.7723160842295177,0.0,0.020992786164004188,1.0,2.0,0.0,1.0,-0.8798925325577077,1.0,3.0,4.0,0.5109644343761077,1.0,0.0,3.0,-0.904973842816186,0.0,2.0
0,0.0,3.0,3.0,2.0,-0.4369719878326701,0.0,-0.4793534125635574,3.0,3.0,0.0,1.0,0.653053644249183,2.0,1.0,4.0,0.33723266598226687,0.0,0.0,7.0,-0.8305127050939738,1.0,2.0
0,0.0,3.0,3.0,3.0,1.2397484941515677,0.0,1.1725609658441285,3.0,3.0,0.0,1.0,-1.6045765297051142,2.0,3.0,4.0,-0.09709675500233524,1.0,1.0,0.0,-0.5314055378582067,1.0,2.0
0,0.0,0.0,2.0,1.0,-0.7723160842295177,0.0,-0.7611051640209431,3.0,2.0,2.0,0.0,0.1087762117924811,2.0,1.0,3.0,-0.6182920601838577,1.0,1.0,4.0,-0.6950472617680215,0.0,2.0
0,0.0,1.0,1.0,3.0,0.8205683736555083,1.0,0.3511651374982507,1.0,1.0,0.0,1.0,0.9955203433230628,2.0,2.0,2.0,-0.878889712774619,1.0,1.0,9.0,0.11664891557063177,0.0,2.0
0,0.0,2.0,3.0,3.0,-0.7723160842295177,4.0,-0.7042635902524543,3.0,1.0,0.0,1.0,0.8375371934526719,2.0,3.0,4.0,1.9008185815268344,0.0,0.0,9.0,-0.05264135515434421,0.0,2.0
0,0.0,3.0,3.0,3.0,3.251813072532653,0.0,4.344461131690662,1.0,2.0,0.0,1.0,0.44716592635357666,2.0,2.0,3.0,-1.2263532495623006,1.0,1.0,4.0,0.752974327671518,1.0,2.0
1,0.0,0.0,3.0,3.0,-0.2692999396342463,0.0,-0.9961906851622238,2.0,2.0,1.0,1.0,0.16789248722785322,2.0,1.0,0.0,-1.2263532495623006,0.0,0.0,4.0,-0.017720045138259866,0.0,1.0
0,0.0,2.0,1.0,3.0,-0.2692999396342463,0.0,-0.6200538513361746,3.0,3.0,0.0,1.0,0.5307441088656545,2.0,1.0,2.0,-0.2708285233961761,2.0,0.0,4.0,1.280016972272022,1.0,2.0
0,0.0,3.0,1.0,3.0,-0.9399881324279414,2.0,-0.8193502334380365,3.0,2.0,0.0,1.0,-0.7851026426354731,2.0,3.0,4.0,1.4664891605422323,1.0,1.0,7.0,-0.6920568546305832,1.0,2.0
0,0.0,3.0,2.0,3.0,0.06604415676260127,4.0,0.6936180757577879,0.0,2.0,0.0,1.0,0.2076430862275,2.0,1.0,2.0,-0.7920238285776986,1.0,0.0,1.0,-0.9816943992644627,0.0,2.0
0,0.0,2.0,3.0,3.0,0.31755222906023695,0.0,-0.4347924257203594,3.0,2.0,0.0,1.0,-0.3784234374852408,2.0,2.0,4.0,2.1614162341175955,2.0,1.0,0.0,0.42509279842440056,1.0,2.0
0,1.0,0.0,3.0,3.0,0.31755222906023695,4.0,-0.10286570482535713,3.0,2.0,0.0,1.0,-0.8615461022501785,2.0,2.0,2.0,-0.2708285233961761,1.0,1.0,9.0,0.5115820181883088,1.0,2.0
0,0.0,3.0,1.0,3.0,-0.017791867336610624,2.0,-0.17198786551913667,0.0,3.0,0.0,1.0,-0.04003372292414527,0.0,1.0,3.0,-0.3576944075930965,1.0,0.0,0.0,-0.9935895743222726,0.0,1.0
0,0.0,3.0,2.0,1.0,-0.017791867336610624,4.0,0.24730645950150576,1.0,2.0,0.0,1.0,-0.4324434822796326,2.0,1.0,3.0,-0.01023087080541482,1.0,0.0,3.0,0.16592417984641966,1.0,2.0
0,0.0,3.0,3.0,3.0,0.7367323495562964,4.0,-0.49268662122530166,3.0,2.0,0.0,1.0,0.1719694717406375,2.0,1.0,4.0,1.987684465723755,1.0,0.0,4.0,1.9624278810354288,1.0,2.0
0,0.0,3.0,3.0,0.0,-1.191496204725577,0.0,-0.4611079691316968,0.0,2.0,0.0,1.0,-0.21228631858928126,2.0,3.0,3.0,-0.44456029179001694,1.0,0.0,4.0,-0.9196932912815764,0.0,1.0
1,0.0,0.0,3.0,0.0,-0.6884800601303057,0.0,-0.898998611496351,3.0,1.0,0.0,1.0,1.2635820750386295,1.0,1.0,4.0,1.813952697329914,1.0,0.0,4.0,1.1080353351233518,0.0,2.0
0,0.0,1.0,2.0,3.0,-0.520808011931882,0.0,-0.1979525350183229,1.0,1.0,0.0,1.0,-0.6903127527132386,0.0,1.0,1.0,-0.7051579443807782,1.0,1.0,3.0,1.1618294368512685,0.0,2.0
1,0.0,3.0,2.0,1.0,-0.1854639155350344,1.0,-0.34847744333117275,2.0,2.0,0.0,1.0,0.2912212687395778,2.0,4.0,1.0,-0.7051579443807782,1.0,1.0,0.0,0.7150626105179954,0.0,1.0
0,0.0,2.0,3.0,1.0,0.23371620496102505,1.0,-0.07128705273175226,3.0,2.0,0.0,1.0,-0.05736090710347847,2.0,1.0,4.0,-0.5314261759869373,2.0,0.0,3.0,-0.6533476955737437,0.0,2.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,1.0,-0.6537377469026865,1.0,2.0,0.0,1.0,0.7019774584025944,2.0,1.0,0.0,2.422013886708357,1.0,0.0,4.0,-0.940925181957388,0.0,1.0
0,1.0,1.0,0.0,2.0,-0.8561521083287296,0.0,0.23748198996127312,0.0,1.0,2.0,1.0,1.5499902370617256,2.0,1.0,1.0,0.163500897588426,1.0,0.0,0.0,3.8042528637296127,0.0,2.0
0,1.0,0.0,1.0,0.0,-0.9399881324279414,0.0,-0.1656721351004157,1.0,2.0,0.0,1.0,0.9313078372467104,2.0,3.0,2.0,-0.01023087080541482,0.0,1.0,0.0,0.7646036887615555,0.0,2.0
0,0.0,3.0,3.0,3.0,0.23371620496102505,0.0,-0.210934869767916,3.0,3.0,0.0,1.0,-1.2682253074004108,2.0,1.0,4.0,-0.01023087080541482,1.0,0.0,1.0,-0.7185053444239259,1.0,2.0
0,1.0,1.0,3.0,1.0,-0.6884800601303057,0.0,-0.44566951699704555,2.0,2.0,0.0,1.0,-0.041052969052341334,2.0,1.0,3.0,-0.5314261759869373,0.0,0.0,0.0,0.10149751940761134,1.0,2.0
1,0.0,2.0,3.0,1.0,1.3235845182507797,0.0,-0.46286233869245264,3.0,3.0,0.0,1.0,-0.07163035289822346,2.0,4.0,4.0,2.248282118314516,2.0,0.0,9.0,-0.11145269552396296,1.0,2.0
0,0.0,1.0,3.0,1.0,0.23371620496102505,4.0,0.3785333026460415,0.0,1.0,0.0,1.0,1.0169245120151804,2.0,1.0,2.0,1.0321597395576303,1.0,0.0,3.0,-0.9669084973071291,1.0,1.0
